year,month,day,hour_n,hour,holi,h_temp,h_bodytemp,h_humidity,h_pressure,h_visibility,h_wind_speed,h_gust_speed
2016,08,02,6.0,11,0,32.0,40.4,70,1006.0,10.0,25.2,43.2
2016,09,01,5.5849624,9,0,31.0,37.6,70,1004.0,6.0,7.2,32.4
2016,09,14,11.0,11,0,32.0,36.8,59,1001.0,10.0,32.4,54.0
2016,09,14,11.0,20,0,30.0,33.2,62,998.0,10.0,32.4,50.4
2016,09,16,11.0,17,2,29.0,33.5,74,1004.0,10.0,7.2,25.2
2016,10,21,5.0,12,0,28.0,31.9,79,1006.0,8.0,25.2,50.4
2016,08,09,14.584963,19,0,29.0,35.6,84,1004.0,10.0,18.0,36.0
2016,08,06,23.0,18,1,28.0,31.2,74,1003.0,10.0,18.0,36.0
2016,08,07,32.0,18,1,32.0,40.4,70,1002.0,10.0,21.6,39.6
2016,08,28,32.0,10,1,29.0,28.6,40,1010.0,10.0,21.6,39.6
2015,07,25,2.0,11,1,29.0,34.5,79,1006.0,10.0,29.6,51.9
2016,05,20,16.0,14,0,27.0,31.2,94,1005.0,7.0,13.0,35.2
2016,06,03,6.0,18,0,30.0,40.4,89,1004.0,10.0,24.1,42.6
2016,06,15,5.0,15,0,31.0,42.3,84,1004.0,10.0,20.4,38.9
2016,07,15,6.0,14,0,31.0,42.3,84,1006.0,10.0,18.5,37.0
2016,07,15,3.0,16,0,32.0,42.3,75,1005.0,10.0,20.4,38.9
2016,07,16,11.0,10,1,31.0,40.5,79,1008.0,10.0,16.7,35.2
2015,10,25,2.0,10,1,7.0,3.4,66,1026.0,10.0,21.6,39.6
2015,11,06,4.0,11,0,2.0,2.4,75,1024.0,10.0,18.0,36.0
2015,11,22,3.0,10,1,0.0,6.3,69,1027.0,10.0,28.8,46.8
2015,11,25,2.0,15,0,2.0,9.7,40,1026.0,10.0,36.0,57.6
2015,12,14,1.0,14,0,3.0,1.6,36,1023.0,10.0,21.6,43.2
2015,12,26,2.0,23,1,4.0,11.5,69,1026.0,5.0,28.8,46.8
2016,01,23,6.0,13,1,13.0,23.8,20,1037.0,10.0,32.4,54.0
2016,01,23,8.0,14,1,13.0,24.2,18,1037.0,10.0,36.0,54.0
2016,01,23,2.0,15,1,13.0,24.7,16,1037.0,10.0,39.6,57.6
2016,01,23,10.0,16,1,13.0,24.2,16,1037.0,10.0,36.0,54.0
2016,01,23,5.0,17,1,15.0,26.4,21,1038.0,10.0,32.4,54.0
2016,02,19,8.0,12,0,3.0,2.1,19,1028.0,5.0,25.2,43.2
2016,02,19,5.0,13,0,3.0,2.8,13,1027.0,6.0,32.4,50.4
2016,02,19,7.0,15,0,4.0,1.4,11,1026.0,8.0,32.4,50.4
2016,06,29,8.0,20,0,28.0,28.5,51,1006.0,10.0,25.2,43.2
2016,07,09,2.5849626,0,1,28.0,31.9,79,1005.0,10.0,18.0,36.0
2016,02,06,5.0,17,0,6.0,2.6,39,1029.0,6.0,18.0,36.0
2016,01,23,20.0,11,1,1.0,8.0,60,1039.0,10.0,32.4,50.4
2016,02,01,48.0,19,0,1.0,4.2,65,1034.0,10.0,21.6,39.6
2016,03,08,19.0,16,0,7.0,1.8,87,1013.0,6.0,43.2,61.2
2016,03,08,36.0,17,0,7.0,2.2,93,1014.0,6.0,36.0,57.6
2016,03,08,13.584963,21,0,6.0,1.2,93,1017.0,10.0,32.4,50.4
2016,07,08,52.0,18,0,30.0,35.0,70,1004.0,10.0,21.6,43.2
2016,07,08,56.32193,21,0,28.0,31.9,79,1006.0,10.0,18.0,39.6
2016,07,09,40.0,13,1,29.0,33.5,74,1004.0,10.0,18.0,36.0
2016,07,09,68.0,17,1,29.0,33.5,74,1003.0,10.0,18.0,43.2
2016,07,09,53.0,19,1,28.0,31.9,79,1003.0,10.0,18.0,39.6
2016,07,10,69.0,17,1,28.0,33.6,89,1000.0,8.0,10.8,28.8
2016,08,22,29.0,15,0,35.0,41.9,53,1005.0,10.0,18.0,39.6
2016,09,27,23.321928,11,0,31.0,35.4,62,1011.0,10.0,18.0,39.6
2016,09,27,24.0,14,0,31.0,35.4,62,1009.0,10.0,18.0,39.6
2016,10,25,1.0,10,0,5.0,0.9,65,1008.0,3.0,21.6,39.6
2016,05,30,18.0,16,0,34.0,33.6,32,1000.0,8.0,10.8,28.8
2016,07,30,22.0,15,1,29.0,36.8,89,1006.0,2.5,10.8,28.8
2016,06,04,8.0,19,1,27.0,30.6,89,1007.0,10.0,7.2,25.2
2016,06,09,2.0,11,2,31.0,37.6,70,1007.0,10.0,14.4,32.4
2016,06,30,1.0,8,0,30.0,38.8,84,1012.0,10.0,7.2,25.2
2016,09,14,6.0,13,0,31.0,35.4,62,999.0,10.0,39.6,72.0
2016,09,14,1.0,15,0,30.0,34.1,66,996.0,10.0,32.4,50.4
2016,09,14,28.0,17,0,30.0,34.1,66,997.0,10.0,36.0,54.0
2016,09,14,14.0,20,0,30.0,33.2,62,998.0,10.0,32.4,50.4
2016,10,21,8.0,16,0,28.0,31.9,79,1005.0,10.0,21.6,43.2
2016,08,01,17.0,13,0,37.0,42.9,44,1000.0,10.0,21.6,43.2
2015,09,02,6.0,13,0,27.0,27.5,51,1014.0,10.0,10.8,28.8
2015,09,02,6.0,14,0,29.0,29.1,45,1014.0,10.0,10.8,28.8
2015,11,06,6.0,12,0,4.0,1.4,93,1022.0,3.0,32.4,50.4
2015,11,06,4.0,14,0,4.0,1.4,93,1021.0,5.0,32.4,57.6
2015,11,06,5.0,16,0,4.0,1.4,87,1021.0,5.0,32.4,50.4
2015,11,06,12.0,18,0,3.0,2.8,93,1022.0,4.0,32.4,57.6
2015,11,06,6.0,19,0,3.0,2.4,93,1022.0,4.0,28.8,46.8
2015,11,06,5.0,21,0,3.0,2.1,93,1025.0,6.0,25.2,43.2
2015,11,23,1.0,14,0,1.0,4.6,87,1030.0,4.0,25.2,46.8
2015,11,23,4.0,15,0,1.0,4.2,93,1031.0,4.0,21.6,39.6
2015,11,23,2.0,20,0,1.0,7.6,100,1034.0,3.0,28.8,46.8
2015,11,25,5.0,15,0,6.0,1.5,53,1027.0,6.0,28.8,46.8
2015,12,22,1.0,9,0,4.0,2.2,87,1027.0,1.2,7.2,32.4
2016,02,13,2.0,10,2,4.0,0.8,65,1023.0,10.0,25.2,43.2
2016,02,28,4.0,9,1,4.0,0.4,56,1029.0,4.0,21.6,54.0
2016,04,30,7.0,13,2,31.0,30.3,35,1004.0,8.0,14.4,32.4
2016,05,11,1.0,13,0,28.0,28.5,51,1004.0,6.0,18.0,36.0
2016,06,23,3.0,11,0,28.0,33.6,89,1002.0,2.0,21.6,54.0
2016,06,28,6.0,12,0,29.0,30.7,58,1005.0,8.0,10.8,28.8
2016,07,24,5.0,12,1,34.0,41.8,59,1004.0,10.0,10.8,28.8
2016,07,27,5.0,17,0,32.0,36.8,59,1003.0,10.0,3.6,21.6
2015,07,19,3.0,17,1,29.0,35.6,84,1002.0,10.0,32.4,50.4
2015,07,20,10.0,11,0,27.0,31.2,94,1005.0,5.0,25.2,43.2
2015,07,20,7.0,12,0,27.0,31.2,94,1006.0,8.0,25.2,43.2
2015,07,21,5.0,12,0,29.0,35.6,84,1007.0,10.0,25.2,43.2
2015,08,04,4.0,13,0,34.0,43.5,63,1007.0,10.0,10.8,28.8
2015,08,07,2.0,14,0,36.0,40.6,44,1001.0,10.0,28.8,50.4
2015,08,08,2.0,8,1,31.0,33.0,52,993.0,10.0,21.6,39.6
2015,08,08,6.0,11,1,31.0,33.0,52,991.0,10.0,21.6,43.2
2015,08,08,13.0,12,1,31.0,33.0,52,990.0,10.0,21.6,43.2
2015,08,08,10.0,13,1,29.0,31.3,62,988.0,10.0,28.8,50.4
2015,08,08,4.0,14,1,28.0,30.2,66,987.0,10.0,28.8,54.0
2015,08,08,2.0,18,1,30.0,31.2,51,984.0,10.0,36.0,64.8
2015,08,08,2.0,20,1,31.0,32.4,49,984.0,10.0,32.4,57.6
2015,08,10,4.0,10,0,27.0,30.6,89,1006.0,10.0,25.2,43.2
2015,08,18,19.0,18,0,28.0,33.6,89,1006.0,9.0,18.0,39.6
2015,08,30,7.0,14,1,27.0,30.6,89,1007.0,10.0,10.8,28.8
2015,09,03,3.0,8,1,28.0,33.6,89,1014.0,8.0,3.6,21.6
2015,09,28,2.0,20,0,31.0,33.0,52,1002.0,10.0,18.0,39.6
2015,09,28,1.0,22,0,30.0,31.9,55,1001.0,10.0,18.0,36.0
2016,05,10,18.0,12,0,27.0,31.2,94,1007.0,6.0,18.0,36.0
2016,05,27,6.0,13,0,31.0,40.5,79,1009.0,10.0,21.6,43.2
2016,05,30,19.0,12,0,34.0,43.5,63,1008.0,10.0,10.8,28.8
2016,06,15,10.0,11,0,33.0,43.9,71,1006.0,10.0,18.0,36.0
2016,06,29,7.0,10,0,32.0,42.3,75,1012.0,10.0,14.4,32.4
2016,06,30,14.0,8,0,30.0,38.8,84,1012.0,10.0,7.2,25.2
2016,07,04,6.0,7,0,30.0,38.8,84,1008.0,10.0,7.2,25.2
2016,07,19,14.0,11,0,31.0,40.5,79,1009.0,10.0,21.6,39.6
2016,07,19,11.0,12,0,27.0,31.2,94,1009.0,7.0,28.8,50.4
2016,07,20,17.0,13,0,33.0,43.9,71,1009.0,10.0,14.4,32.4
2016,07,28,12.0,18,0,30.0,31.9,55,1007.0,10.0,21.6,43.2
2016,07,30,16.0,17,1,33.0,40.6,63,1005.0,10.0,14.4,32.4
2016,10,21,20.0,12,0,28.0,31.9,79,1006.0,8.0,25.2,50.4
2016,01,22,32.0,11,0,5.0,0.5,65,1030.0,10.0,25.2,43.2
2016,09,27,38.58496,11,0,31.0,35.4,62,1011.0,10.0,18.0,39.6
2016,06,19,2.0,15,1,34.0,38.1,49,1004.0,10.0,25.2,50.4
2016,07,20,1.0,13,0,33.0,36.9,52,1002.0,10.0,25.2,43.2
2015,09,28,17.0,10,0,27.0,28.5,65,1006.0,10.0,18.0,36.0
2015,09,28,10.0,11,0,28.0,30.2,66,1006.0,10.0,25.2,46.8
2015,09,28,13.0,13,0,27.0,28.9,70,1004.0,10.0,21.6,39.6
2015,09,28,7.0,14,0,27.0,29.2,74,1003.0,10.0,25.2,43.2
2015,09,28,22.0,16,0,27.0,29.6,79,1003.0,9.0,28.8,46.8
2015,09,28,26.0,17,0,28.0,31.2,74,1003.0,10.0,43.2,61.2
2015,10,23,6.0,13,0,27.0,28.2,61,1013.0,10.0,25.2,43.2
2016,09,14,17.0,14,0,28.0,32.7,84,1003.0,9.0,54.0,72.0
2016,09,14,22.0,18,0,27.0,30.6,89,1002.0,10.0,57.6,75.6
2016,09,27,22.0,10,0,28.0,31.9,79,1002.0,10.0,36.0,57.6
2016,09,27,33.0,11,0,28.0,31.9,79,1000.0,8.0,36.0,57.6
2016,09,27,65.0,12,0,28.0,31.9,79,999.0,6.0,32.4,54.0
2016,09,27,21.0,13,0,28.0,31.9,79,998.0,5.0,43.2,68.4
2016,02,14,19.0,13,0,5.0,0.9,42,1029.0,10.0,21.6,39.6
2016,06,11,9.0,15,2,27.0,30.6,89,1005.0,10.0,31.5,51.9
2016,07,05,2.0,16,0,29.0,35.6,84,1006.0,10.0,18.5,37.0
2016,07,11,1.0,3,0,29.0,38.1,94,1000.0,10.0,22.2,40.7
2016,07,15,8.0,15,0,31.0,40.5,79,1005.0,10.0,20.4,38.9
2016,07,24,6.0,17,1,31.0,39.2,75,1006.0,10.0,22.2,42.6
2016,08,02,1.0,16,0,27.0,30.6,89,998.0,10.0,24.1,44.4
2016,10,21,11.0,11,0,27.0,29.2,74,995.0,10.0,38.9,59.3
2016,07,05,102.58496,16,0,28.0,33.6,89,1009.0,3.5,21.6,39.6
2016,07,07,231.75488,20,0,29.0,34.5,79,1008.0,10.0,21.6,39.6
2016,07,08,195.33984,18,0,30.0,35.0,70,1004.0,10.0,21.6,43.2
2016,07,08,243.16992,21,0,28.0,31.9,79,1006.0,10.0,18.0,39.6
2016,07,09,173.0,13,1,29.0,33.5,74,1004.0,10.0,18.0,36.0
2016,07,09,190.16992,14,1,28.0,31.9,79,1004.0,10.0,18.0,36.0
2016,07,09,236.16992,17,1,29.0,33.5,74,1003.0,10.0,18.0,43.2
2016,07,09,282.33984,19,1,28.0,31.9,79,1003.0,10.0,18.0,39.6
2016,07,10,293.16992,17,1,28.0,33.6,89,1000.0,8.0,10.8,28.8
2016,07,23,280.16992,17,1,39.0,43.3,35,1004.0,10.0,10.8,28.8
2016,08,03,80.58496,14,0,28.0,31.9,79,1007.0,10.0,18.0,36.0
2016,08,05,213.75488,18,0,31.0,37.6,70,1005.0,10.0,14.4,39.6
2016,08,09,142.58496,14,0,33.0,40.6,63,1004.0,10.0,25.2,43.2
2016,08,09,404.0,19,0,29.0,35.6,84,1004.0,10.0,18.0,36.0
2016,08,20,290.33984,14,1,32.0,40.4,70,1002.0,10.0,18.0,36.0
2016,08,22,99.58496,11,0,34.0,39.1,52,1007.0,10.0,14.4,39.6
2016,08,22,116.0,12,0,35.0,40.3,49,1006.0,10.0,14.4,39.6
2016,08,22,88.0,15,0,35.0,41.9,53,1005.0,10.0,18.0,39.6
2016,08,22,191.75488,17,0,34.0,39.1,52,1006.0,10.0,18.0,39.6
2016,08,24,95.0,12,0,34.0,37.1,46,1004.0,10.0,7.2,32.4
2016,08,29,58.0,11,0,30.0,29.7,40,1009.0,10.0,21.6,39.6
2016,09,12,198.92482,18,0,27.0,28.5,65,1015.0,10.0,14.4,39.6
2016,09,13,135.75488,13,0,29.0,30.3,55,1016.0,10.0,18.0,36.0
2016,09,18,88.16992,11,0,27.0,28.5,65,1010.0,10.0,25.2,43.2
2016,09,18,96.16992,13,0,28.0,29.2,58,1009.0,10.0,32.4,50.4
2016,09,27,124.33985,11,0,31.0,35.4,62,1011.0,10.0,18.0,39.6
2016,09,27,141.16992,13,0,30.0,34.1,66,1010.0,10.0,18.0,36.0
2016,09,27,142.16992,14,0,31.0,35.4,62,1009.0,10.0,18.0,39.6
2016,07,09,26.584963,17,1,29.0,33.5,74,1003.0,10.0,18.0,43.2
2016,09,27,24.0,11,0,31.0,35.4,62,1011.0,10.0,18.0,39.6
2016,08,22,14.584963,17,0,34.0,39.1,52,1006.0,10.0,18.0,39.6
2016,09,13,11.584963,13,0,29.0,30.3,55,1016.0,10.0,18.0,36.0
2016,07,30,13.0,17,1,29.0,34.5,79,1005.0,10.0,28.8,54.0
2016,09,02,16.0,13,0,27.0,31.2,94,1002.0,1.0,25.2,54.0
2016,10,05,17.0,14,2,32.0,36.8,59,1007.0,8.0,14.4,32.4
2016,10,21,12.0,14,0,27.0,29.6,79,992.0,3.0,50.4,68.4
2016,08,17,71.0,12,0,35.0,44.6,59,1002.0,10.0,14.4,32.4
2015,11,24,12.0,14,0,27.0,27.9,58,1015.0,10.0,10.8,28.8
2015,08,01,11.0,17,1,32.0,43.9,79,1007.0,7.0,18.0,36.0
2015,08,01,21.0,20,1,30.0,38.8,84,1008.0,6.0,14.4,32.4
2015,08,08,29.0,18,1,30.0,36.0,74,1008.0,10.0,25.2,43.2
2015,08,09,16.0,9,1,30.0,36.0,74,1007.0,10.0,28.8,46.8
2015,08,09,14.0,15,1,31.0,37.6,70,1006.0,10.0,25.2,43.2
2015,08,09,17.0,17,1,30.0,36.0,74,1006.0,10.0,28.8,46.8
2015,08,17,11.0,17,0,30.0,32.4,58,1007.0,10.0,14.4,32.4
2015,08,30,16.0,15,1,30.0,31.9,55,1008.0,10.0,14.4,36.0
2015,09,03,26.0,12,1,30.0,31.9,55,1013.0,10.0,14.4,36.0
2015,09,05,18.0,12,1,28.0,31.9,79,1003.0,10.0,32.4,54.0
2015,09,21,9.584963,14,0,27.0,27.3,48,1012.0,10.0,14.4,32.4
2016,09,27,5.5849624,11,0,31.0,35.4,62,1011.0,10.0,18.0,39.6
2015,11,25,13.0,12,0,8.0,4.7,87,1025.0,7.0,21.6,39.6
2015,11,25,11.0,15,0,7.0,3.4,87,1025.0,10.0,21.6,39.6
2015,11,26,16.0,11,0,7.0,2.8,46,1029.0,10.0,28.8,46.8
2015,11,26,16.0,12,0,7.0,2.2,39,1028.0,10.0,36.0,57.6
2016,01,23,40.0,11,1,1.0,7.2,93,1038.0,2.0,25.2,46.8
2016,01,23,33.58496,13,1,1.0,5.4,56,1037.0,10.0,32.4,50.4
2016,01,23,51.0,14,1,0.0,7.3,44,1036.0,10.0,39.6,57.6
2016,01,23,56.0,16,1,1.0,8.3,44,1036.0,10.0,36.0,57.6
2016,01,24,22.0,10,1,4.0,13.0,36,1042.0,10.0,43.2,64.8
2016,01,24,38.0,11,1,4.0,13.3,36,1041.0,10.0,46.8,64.8
2016,01,24,34.58496,13,1,3.0,11.3,37,1040.0,10.0,39.6,64.8
2016,01,24,69.58496,14,1,4.0,13.3,43,1039.0,10.0,46.8,72.0
2016,01,24,55.0,15,1,4.0,12.7,36,1039.0,10.0,39.6,57.6
2016,01,24,65.0,16,1,4.0,13.3,40,1039.0,10.0,46.8,68.4
2016,01,24,68.0,17,1,4.0,12.3,40,1040.0,10.0,36.0,61.2
2016,02,06,73.0,15,0,7.0,2.8,43,1029.0,6.0,28.8,46.8
2016,02,06,50.0,16,0,7.0,3.1,37,1029.0,6.0,25.2,43.2
2016,02,06,46.0,17,0,6.0,2.6,39,1029.0,6.0,18.0,36.0
2016,02,15,18.0,10,0,4.0,0.4,36,1032.0,10.0,21.6,43.2
2016,03,08,63.0,20,0,8.0,4.4,93,1016.0,9.0,25.2,43.2
2016,03,08,19.0,21,0,8.0,4.7,93,1016.0,6.0,21.6,43.2
2016,03,09,41.0,18,0,6.0,2.6,66,1025.0,10.0,18.0,36.0
2016,06,22,30.0,13,0,33.0,40.6,63,1004.0,10.0,18.0,36.0
2016,06,24,41.0,16,0,30.0,35.0,70,1003.0,10.0,21.6,39.6
2016,07,14,43.0,16,0,29.0,36.8,89,1003.0,10.0,14.4,32.4
2016,07,17,35.0,12,1,32.0,40.4,70,1007.0,9.0,10.8,32.4
2016,07,22,33.0,16,0,29.0,36.8,89,1006.0,4.0,28.8,46.8
2016,07,27,51.0,17,0,34.0,36.5,44,1004.0,10.0,28.8,50.4
2016,08,09,28.0,11,0,29.0,36.8,89,1003.0,10.0,18.0,39.6
2016,08,17,25.0,14,0,35.0,39.5,47,1001.0,10.0,10.8,32.4
2016,08,28,33.0,9,1,27.0,27.5,51,1009.0,10.0,21.6,39.6
2016,08,28,66.0,10,1,28.0,28.3,48,1008.0,10.0,25.2,43.2
2016,08,28,51.0,11,1,29.0,28.8,42,1008.0,10.0,25.2,43.2
2016,08,28,78.0,15,1,31.0,29.8,31,1006.0,10.0,25.2,46.8
2016,09,18,29.0,15,0,27.0,28.2,61,1007.0,10.0,25.2,43.2
2016,09,26,59.0,12,0,30.0,34.1,66,1011.0,10.0,14.4,32.4
2016,05,26,60.0,9,0,30.0,35.0,70,1008.0,10.0,10.8,28.8
2016,08,26,43.0,18,0,30.0,36.0,74,1004.0,10.0,39.6,57.6
2016,09,02,23.0,13,0,27.0,31.2,94,1002.0,1.0,25.2,54.0
2016,10,21,55.0,12,0,28.0,31.2,74,992.0,10.0,57.6,75.6
2015,08,08,7.0,17,1,29.0,32.7,70,1006.0,10.0,32.4,50.4
2015,08,08,4.0,22,1,28.0,31.2,74,1007.0,10.0,25.2,43.2
2015,11,25,6.0,0,0,8.0,4.1,93,1025.0,5.0,28.8,61.2
2016,02,14,7.0,0,0,8.0,4.1,81,1021.0,6.0,28.8,46.8
2016,02,14,4.0,3,0,6.0,1.5,76,1023.0,10.0,28.8,46.8
2016,02,14,8.0,8,0,2.0,3.7,81,1028.0,10.0,28.8,46.8
2016,05,26,32.0,9,0,30.0,35.0,70,1008.0,10.0,10.8,28.8
2015,12,13,12.0,15,1,6.0,2.2,61,1026.0,10.0,21.6,39.6
2016,02,12,9.0,15,2,4.0,1.1,61,1017.0,10.0,28.8,46.8
2016,02,12,8.0,16,2,2.0,3.7,70,1019.0,10.0,28.8,46.8
2016,02,12,10.0,18,2,1.0,4.6,70,1023.0,4.0,25.2,43.2
2016,02,12,3.0,21,2,1.0,6.2,86,1028.0,4.0,18.0,36.0
2016,02,13,12.0,13,2,2.0,2.4,38,1033.0,10.0,18.0,36.0
2016,06,30,19.0,17,0,28.0,29.2,58,1003.0,6.0,43.2,61.2
2016,07,09,5.5849624,19,1,28.0,31.9,79,1003.0,10.0,18.0,39.6
2016,02,14,12.0,13,0,5.0,0.9,42,1029.0,10.0,21.6,39.6
2016,06,25,9.0,18,1,28.0,30.7,70,1009.0,10.0,28.8,46.8
2016,07,07,9.0,12,0,32.0,39.0,66,1007.0,10.0,32.4,50.4
2016,07,08,3.0,19,0,28.0,32.7,84,1000.0,10.0,39.6,57.6
2016,07,08,2.0,20,0,28.0,33.6,89,1000.0,10.0,32.4,50.4
2016,08,01,6.5849624,10,0,32.0,42.3,75,1004.0,10.0,39.6,57.6
2016,09,14,16.0,18,0,27.0,30.6,89,1002.0,10.0,57.6,75.6
2016,03,08,11.0,11,0,8.0,4.7,93,1015.0,6.0,21.6,39.6
2016,03,08,19.0,20,0,6.0,2.6,93,1020.0,10.0,18.0,36.0
2016,05,12,22.0,19,0,27.0,27.9,58,1010.0,10.0,25.2,43.2
2016,07,20,34.0,12,0,30.0,36.0,74,999.0,10.0,39.6,57.6
2016,08,02,9.0,15,0,33.0,41.8,66,1002.0,10.0,14.4,32.4
2016,08,25,32.0,17,0,30.0,37.4,79,1002.0,3.0,28.8,50.4
2016,09,23,32.0,16,0,31.0,30.3,35,1011.0,7.0,7.2,25.2
2016,10,08,23.0,13,0,27.0,26.8,39,1017.0,10.0,21.6,39.6
2016,08,28,5.0,10,1,28.0,28.3,48,1008.0,10.0,25.2,43.2
2016,01,24,10.0,7,1,4.0,11.5,69,1039.0,6.0,28.8,46.8
2016,07,27,17.0,17,0,34.0,36.5,44,1004.0,10.0,28.8,50.4
2016,08,17,20.0,12,0,35.0,44.6,59,1002.0,10.0,14.4,32.4
2016,08,28,25.0,13,1,31.0,33.7,55,1007.0,10.0,21.6,39.6
2016,08,28,24.0,14,1,30.0,32.4,58,1007.0,10.0,21.6,39.6
2016,07,30,9.0,17,1,33.0,40.6,63,1005.0,10.0,14.4,32.4
2016,08,02,6.0,12,0,31.0,39.2,75,1006.0,10.0,21.6,39.6
2016,08,06,7.0,15,1,33.0,41.8,66,1001.0,10.0,7.2,25.2
2016,09,14,4.0,12,0,32.0,36.8,59,1000.0,10.0,46.8,72.0
2016,09,14,3.0,13,0,31.0,35.4,62,999.0,10.0,39.6,72.0
2016,09,14,9.584963,20,0,30.0,33.2,62,998.0,10.0,32.4,50.4
2016,09,22,8.0,17,0,28.0,30.2,66,1013.0,10.0,25.2,46.8
2016,10,21,10.0,16,0,28.0,31.9,79,1005.0,10.0,21.6,43.2
2016,08,24,34.0,12,0,34.0,37.1,46,1004.0,10.0,7.2,32.4
2016,08,20,7.807355,14,1,32.0,40.4,70,1002.0,10.0,18.0,36.0
2016,03,08,12.0,17,0,7.0,2.2,93,1014.0,6.0,36.0,57.6
2016,09,14,17.584963,18,0,27.0,30.6,89,1002.0,10.0,57.6,75.6
2016,09,27,13.0,11,0,28.0,31.9,79,1000.0,8.0,36.0,57.6
2016,10,07,29.0,11,2,27.0,30.6,89,1009.0,7.0,36.0,54.0
2015,07,16,6.0,18,0,29.0,35.6,84,998.0,5.0,18.0,36.0
2015,09,28,21.0,13,0,32.0,34.1,49,1007.0,10.0,18.0,36.0
2016,06,15,10.584963,13,0,33.0,40.6,63,1003.0,10.0,18.0,36.0
2016,09,17,23.584963,12,2,32.0,34.1,49,1007.0,10.0,18.0,36.0
2016,10,21,23.584963,11,0,28.0,30.2,66,997.0,10.0,43.2,64.8
2016,10,21,52.0,12,0,29.0,31.3,62,995.0,10.0,36.0,54.0
2016,08,06,18.0,11,1,33.0,41.8,66,1006.0,5.0,7.2,25.2
2016,03,11,44.0,11,0,8.0,4.1,62,1027.0,8.0,28.8,46.8
2016,07,07,76.0,12,0,32.0,39.0,66,1007.0,10.0,32.4,50.4
2016,07,08,49.0,11,0,29.0,33.5,74,1000.0,10.0,43.2,61.2
2016,07,08,75.0,12,0,29.0,34.5,79,1000.0,10.0,46.8,64.8
2016,07,08,51.0,18,0,28.0,33.6,89,999.0,10.0,39.6,57.6
2016,07,08,9.0,19,0,28.0,32.7,84,1000.0,10.0,39.6,57.6
2016,08,01,50.0,11,0,33.0,43.9,71,1003.0,10.0,43.2,64.8
2016,09,14,42.0,18,0,27.0,30.6,89,1002.0,10.0,57.6,75.6
2016,09,26,16.0,19,0,27.0,30.1,84,1008.0,10.0,25.2,43.2
2016,09,27,59.0,11,0,28.0,31.9,79,1000.0,8.0,36.0,57.6
2016,09,27,82.0,12,0,28.0,31.9,79,999.0,6.0,32.4,54.0
2016,08,13,5.0,17,1,36.0,41.8,47,1002.0,10.0,7.2,36.0
2016,03,08,9.0,20,0,6.0,2.6,93,1020.0,10.0,18.0,36.0
2016,05,12,8.584963,19,0,27.0,27.9,58,1010.0,10.0,25.2,43.2
2016,07,09,1.0,0,1,30.0,33.2,62,997.0,10.0,18.0,39.6
2016,07,13,3.0,2,0,27.0,31.2,94,1005.0,10.0,18.0,36.0
2016,07,19,27.0,11,0,31.0,40.5,79,1009.0,10.0,21.6,39.6
2016,07,19,29.0,12,0,27.0,31.2,94,1009.0,7.0,28.8,50.4
2016,07,30,12.0,17,1,33.0,40.6,63,1005.0,10.0,14.4,32.4
2016,08,02,1.0,8,0,30.0,38.8,84,1005.0,10.0,21.6,39.6
2016,09,14,3.0,17,0,30.0,34.1,66,997.0,10.0,36.0,54.0
2016,09,14,4.0,20,0,30.0,33.2,62,998.0,10.0,32.4,50.4
2016,09,27,4.5849624,17,0,33.0,35.2,46,993.0,10.0,28.8,46.8
2016,09,27,8.0,23,0,29.0,32.0,66,988.0,10.0,25.2,50.4
2016,09,28,4.5849624,0,0,30.0,33.2,62,988.0,10.0,21.6,39.6
2015,11,25,17.0,15,0,7.0,3.4,87,1025.0,10.0,21.6,39.6
2015,11,26,12.584963,12,0,7.0,2.2,39,1028.0,10.0,36.0,57.6
2015,11,26,11.0,15,0,7.0,2.2,39,1027.0,10.0,36.0,57.6
2016,01,23,37.0,16,1,1.0,8.3,44,1036.0,10.0,36.0,57.6
2016,01,24,9.0,10,1,4.0,13.0,36,1042.0,10.0,43.2,64.8
2016,01,24,17.0,11,1,4.0,13.3,36,1041.0,10.0,46.8,64.8
2016,01,24,21.0,13,1,3.0,11.3,37,1040.0,10.0,39.6,64.8
2016,01,24,31.0,15,1,4.0,12.7,36,1039.0,10.0,39.6,57.6
2016,01,24,40.0,16,1,4.0,13.3,40,1039.0,10.0,46.8,68.4
2016,01,24,26.0,17,1,4.0,12.3,40,1040.0,10.0,36.0,61.2
2016,02,06,37.0,15,0,7.0,2.8,43,1029.0,6.0,28.8,46.8
2016,02,06,30.0,16,0,7.0,3.1,37,1029.0,6.0,25.2,43.2
2016,02,23,19.0,13,0,6.0,3.1,93,1031.0,4.0,14.4,32.4
2016,06,21,11.0,14,0,38.0,45.3,44,1004.0,10.0,18.0,36.0
2016,07,14,19.0,16,0,29.0,36.8,89,1003.0,10.0,14.4,32.4
2016,07,17,27.0,12,1,32.0,40.4,70,1007.0,9.0,10.8,32.4
2016,07,22,13.584963,16,0,29.0,36.8,89,1006.0,4.0,28.8,46.8
2016,08,09,51.0,11,0,29.0,36.8,89,1003.0,10.0,18.0,39.6
2016,08,28,30.0,11,1,29.0,28.8,42,1008.0,10.0,25.2,43.2
2016,08,28,39.0,15,1,31.0,29.8,31,1006.0,10.0,25.2,46.8
2016,08,05,118.0,18,0,31.0,37.6,70,1005.0,10.0,14.4,39.6
