SHOP_ID,CITY_NAME,SD00,SD01,SD02,SD03,SD04,SJ00,SJ01,SJ02,SJ03,SJ04,SJ05,SJ06,SJ07,SJ08,SJ09,SJ10,SJ11,SJ12,SJ13,SJ14,SJ15,SJ16,SE00,SF00,SG00,SG01,SG02,SG03,SC00,SH00,SH01,SI00,SI01,SI02,SI03,SI04,SI05,SI06,SI07,SI08,SI09
1578,郑州,1,1.0,0.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.24661543197289829,7.208480565371024,19.08833922261484,11.879858657243817,12.723355838660208,0.025402582792979602,2015-10-14,-161,1.1124620060790273,0.8936170212765957,1.1306990881458967,1.0303951367781155,1.1671732522796352,0.9483282674772036,1.0577507598784195,0.8024316109422492,0.8571428571428571,1.2448979591836735
1579,南京,20,3.0,2.0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.2244507274642035,11.676829268292684,20.371951219512194,8.69512195121951,16.84101599465719,0.35424843226577446,2016-05-20,-161,0.7630057803468209,1.300578034682081,0.7456647398843931,0.7283236994219654,0.7283236994219654,0.7803468208092486,1.023121387283237,1.439306358381503,1.4913294797687862,0.5866666666666667
1580,苏州,20,3.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.12841270618825848,10.32394366197183,21.177464788732394,10.853521126760564,16.676390632965127,0.10265867548142465,2015-11-06,-161,0.8039438245920976,1.4119263419398713,0.8039438245920976,0.8039438245920976,0.733598739940289,0.7495265001235993,0.914486100473511,1.4370495864583743,1.3415812572880628,0.5693950177935944
1581,重庆,8,3.0,5.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.12183866925113321,7.83289817232376,21.924281984334204,14.091383812010445,16.19406873021682,0.25980790961330436,2015-10-10,-161,0.9365969400587972,1.0795226614744602,0.8960002880845608,0.8986267938401974,0.9302685823556972,0.8922984361370974,1.1137909557455967,1.1391043865579966,1.1137909557455967,0.8676028521527759
1582,苏州,11,3.0,6.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.1345705567319271,7.141078838174274,20.952282157676347,13.811203319502074,14.01049470593035,0.14241484559188716,2015-07-06,-161,0.9979079166897628,0.9453864473903015,0.9348821535304094,0.9874036228298705,0.9799716379722745,0.9979079166897628,1.1239594430084696,1.0714379737090085,0.9611428881801399,1.0555555555555556
1583,上海,9,3.0,10.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0.1255481169705732,6.340163934426229,21.901639344262296,15.561475409836067,13.924988891662021,0.16840496643520086,2015-06-30,-161,1.080790954752912,0.8078639459769241,1.0480397136997934,1.0534982538753133,1.0971665752794713,1.039851903436514,1.1845032180877875,0.8624493477321217,0.8258360871591629,1.3378378378378377
1584,上海,18,2.6762295081967213,3.1252927400468384,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.14131371629492842,7.495798319327731,20.991596638655462,13.495798319327731,15.487624050302285,0.0221338764413217,2016-07-05,-161,0.9747696398421748,1.0294518391503944,1.0155909120611335,1.012809430665284,0.9157364611504716,0.9509947705777315,1.012809430665284,1.0617499098920953,1.0260876059954305,0.9468822170900693
1585,北京,12,2.0,1.0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.21742850072305697,2.71889400921659,22.677419354838708,19.958525345622117,14.95524815442379,0.07937026668083641,2016-03-29,-161,1.1451404967005172,0.6784952206128271,1.1870358807261459,1.1172102406834312,0.9566112685851881,1.2399983668574301,1.173070752717603,0.7960122964869448,0.7064254766299128,1.6877650157450028
1586,石河子,16,3.0,5.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0.11189056938557689,9.188284518828452,22.694560669456067,13.506276150627615,17.038041618360477,0.8124571151686223,2015-07-09,-161,0.8749738343314245,1.2925749825350588,0.7556592205589575,0.8352022964072688,0.9147453722555802,0.8749738343314245,1.0141742170659693,1.2246643358275677,1.2130319066867477,0.676923076923077
1587,宁德,16,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0.11172233554600247,8.029069767441861,22.313953488372093,14.284883720930232,16.942575535132068,0.23362791797589022,2015-12-26,-161,0.9451848476856792,1.1441711314089802,0.895438276754854,0.9352355334995142,1.0546273037334948,0.875539648382524,0.9750327902441744,1.0405486510679642,1.1342218172228151,0.8260869565217391
1588,佛山,8,3.0,5.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0.10083311331149696,1.3695014662756597,22.671554252199414,21.302052785923753,14.479572367686554,0.2850178457771464,2015-11-25,-160,0.920713404550169,1.1265199302731481,0.8990495597372239,0.7970666040910059,0.844889947704861,0.9098814821436965,1.1567678704985833,1.256502999150819,1.0886082018504941,0.8173076923076922
1589,上海,6,4.0,3.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.23018398372349477,9.821958456973293,21.474777448071215,11.652818991097922,15.079957874446725,0.05314808374071349,2015-11-23,-160,1.1572424477149494,0.6553059643687064,1.1432997676219983,1.185127807900852,1.0875290472501935,1.1014717273431447,1.3872966692486444,0.6831913245546087,0.5995352439969016,1.7659574468085104
1590,杭州,8,2.0,2.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.14287240454868388,7.336065573770492,21.942622950819672,14.60655737704918,16.332713771807445,0.0616367975896391,2016-03-02,-160,1.012668426763604,0.9825294854908777,1.0475842772092012,1.0066406385090587,0.8619737203999724,0.9885572737454229,1.056625959591019,1.0608907327999662,0.9825294854908777,1.0306748466257667
1591,成都,5,3.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.25800036915457875,10.506410256410257,20.317307692307693,9.810897435897436,15.049314551989507,0.242509227141459,2015-09-29,-160,1.1643356643356644,0.6293706293706294,1.1958041958041958,1.2272727272727273,1.3216783216783217,1.2115384615384615,0.9597902097902098,0.6608391608391608,0.6293706293706294,1.85
1592,郑州,13,3.0,6.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.1097522494979712,2.8634453781512605,22.29201680672269,19.428571428571427,13.822141776637071,0.24079638384082452,2015-07-13,-160,0.9536714984695864,1.0566205321651403,0.8878913228825781,0.9849394164521957,0.9380375394782817,0.9536714984695864,1.0318412934261099,1.1927535232130198,1.0005733754435004,0.9025676384646821
1593,绵阳,13,2.0,6.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.1002239893766917,7.587002096436058,21.09014675052411,13.50314465408805,14.178997939552236,0.24861513010330807,2015-07-12,-160,0.9494079655543595,1.1044133476856834,0.8719052744886975,0.7556512378902045,0.7944025834230355,0.9106566200215285,1.395048439181916,1.1044133476856834,1.1141011840688912,0.8596491228070176
1594,上海,13,2.0,3.0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.16777540461948448,10.04954954954955,20.623873873873872,10.574324324324323,15.186729421469241,0.19447462181570205,2015-07-16,-160,0.9105058365758755,1.0856031128404668,0.8754863813229572,0.9105058365758755,0.904669260700389,0.8929961089494163,1.1206225680933852,1.22568093385214,1.0739299610894941,0.8387096774193549
1595,福州,19,2.0,2.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.15075552449995633,11.517857142857142,21.488095238095237,9.970238095238095,17.031531138090664,0.9515586566155706,2016-05-17,-160,0.8999999999999999,1.2449999999999999,0.96,0.8849999999999999,0.84,0.84,0.9299999999999999,1.2374999999999998,1.1624999999999999,0.7228915662650602
1596,南京,1,3.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.2716325263811297,6.068493150684931,19.50958904109589,13.441095890410958,10.519139250982827,0.056487618526684893,2015-09-18,-160,1.0970654627539504,0.8329571106094809,1.2392776523702032,1.0158013544018059,1.0970654627539504,1.0970654627539504,1.0158013544018059,0.8532731376975169,0.7516930022573364,1.3170731707317074
1597,深圳,4,1.0,1.0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.5720514297787119,10.425233644859814,19.294392523364486,8.869158878504672,12.924370516163487,0.10538712879347001,2016-04-01,-160,1.3067484662576687,0.27607361963190186,1.4110429447852761,1.2883435582822085,1.3067484662576687,1.3374233128834356,1.2331288343558282,0.6012269938650306,0.2392638036809816,4.733333333333333
1598,石家庄,3,3.0,0.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.19113554944713462,2.3370473537604455,22.415041782729805,20.077994428969358,12.358570107336895,0.031132637082464647,2015-11-06,-160,1.1162790697674418,0.7375415282392027,1.1162790697674418,1.1162790697674418,1.1162790697674418,1.0764119601328903,1.1561461794019934,0.8272425249169436,0.7375415282392027,1.5135135135135134
1599,上海,15,3.0,1.0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.23575408394139374,10.414225941422593,20.535564853556487,10.121338912133893,14.919182611285411,0.05025184349319781,2016-03-07,-160,0.975087668555166,0.9868357127546259,0.8928513591589472,0.9398435359567865,0.975087668555166,0.9868357127546259,1.1934246294589417,1.116064198948684,0.9339695138570566,0.988095238095238
1600,广州,16,1.0,2.0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0.16865368790496182,11.366771159874608,20.934169278996865,9.567398119122258,15.926096752627165,0.07900017628300429,2015-11-19,-160,0.9513742071881607,1.0940803382663848,0.9608879492600423,0.8942917547568711,0.9894291754756871,0.8942917547568711,0.9704016913319239,1.1226215644820297,1.1226215644820297,0.8695652173913043
1601,杭州,14,3.0,1.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.11021394359729539,7.789308176100629,21.937106918238992,14.147798742138363,15.921950138435774,0.07451527140098271,2015-12-19,-160,1.0121107266435985,0.9186851211072663,1.0821799307958477,1.07439446366782,0.9809688581314878,1.0588235294117645,0.9887543252595155,0.9498269896193771,0.9342560553633217,1.1016949152542372
1602,常州,12,3.0,5.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0.07860280208364478,6.660297239915074,21.738853503184714,15.07855626326964,14.337899013621431,0.1466295721490481,2015-07-06,-160,0.9714133537598496,1.0361742440105062,0.9498263903429641,0.9108616515436322,0.9498263903429641,0.9498263903429641,1.061970395461831,1.0937394797888678,1.0763617044064213,0.9375000000000001
1603,南京,8,3.0,3.0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0.13883814412147283,7.909638554216867,20.698795180722893,12.789156626506026,15.148166666285254,0.07273969025170844,2015-11-25,-160,0.9909326424870467,1.0259067357512954,0.9326424870466322,0.8976683937823835,0.9326424870466322,1.0375647668393784,1.3348445595854923,0.955958549222798,0.891839378238342,0.9659090909090909
1604,武汉,17,3.0,1.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.1627914668757308,9.097872340425532,21.182978723404254,12.085106382978722,16.922652619879933,0.17533531598017407,2016-03-11,-159,0.8372093023255813,1.2906976744186045,0.8197674418604651,0.6976744186046512,0.811046511627907,0.8372093023255813,1.0813953488372092,1.3517441860465116,1.2732558139534884,0.6486486486486487
1605,宁波,18,2.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.14867611882202522,7.528610354223433,20.506811989100818,12.978201634877385,15.49774648247756,0.23744257836445642,2015-10-30,-159,0.9037412729012693,1.18283784247372,0.9303218985748359,0.8293155210152824,0.9143735231706959,0.8186832707458557,0.9292187029339536,1.2501927492288205,1.2413152189555667,0.7640449438202247
1606,广州,16,2.0,3.0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.29048042507466815,10.560090702947846,20.356009070294785,9.795918367346939,15.132721208206002,0.08456315339510942,2015-08-17,-159,1.0357786610489275,0.8604930414868013,1.099518886344246,0.9879734920774385,0.9766991409517688,0.9720384357536088,1.2907395622302018,0.9242332667821199,0.8525255133248865,1.2037037037037037
1607,南通,15,3.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.11362814194925454,9.116591928251122,20.99103139013453,11.874439461883409,15.403558502589073,0.4587906407358588,2016-03-23,-159,0.9576547231270359,1.0749185667752443,0.8599348534201955,0.9381107491856678,0.9381107491856678,0.9576547231270359,1.0749185667752443,1.0944625407166124,1.1042345276872965,0.890909090909091
1608,昆明,3,2.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.1445010662707164,11.116504854368932,21.336569579288025,10.220064724919093,16.665230552864138,0.084207139114011,2015-11-20,-159,1.0412951378227613,0.9198107050767725,1.2495541653873137,1.034092195655875,1.0412951378227613,0.954520543004198,0.8677459481856344,1.0239402188590487,0.8677459481856344,1.1320754716981132
1609,杭州,13,3.0,3.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.17629494506372023,8.307692307692308,21.564102564102566,13.256410256410257,16.86307286935421,0.1081313453465562,2015-07-02,-159,0.9417360285374554,1.0487514863258027,0.9631391200951248,0.9417360285374554,0.8668252080856124,0.8775267538644471,1.070154577883472,1.0915576694411415,1.1985731272294888,0.8979591836734693
1610,杭州,5,3.0,2.0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0.09228828906606264,6.979591836734694,21.741496598639454,14.76190476190476,14.556992326672878,0.05108830976713397,2016-05-30,-159,1.008718641155286,0.9822342190320448,1.015202035340316,0.927676213842411,0.987372187362378,1.068414614675253,1.0081677957721649,1.0276179783272548,0.9745963144928903,1.0269634488496446
1611,沈阳,19,2.6762295081967213,3.1252927400468384,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.11701064016177729,8.338368580060424,20.97583081570997,12.637462235649545,15.639782332796797,0.22180781404469085,2015-12-05,-159,0.9286817780546677,1.1608522225683346,0.9494898364885992,0.8242050780235176,0.9170732558289844,0.905464733603301,1.0389627391986596,1.102809611439918,1.1724607447940179,0.7999999999999999
1612,武汉,4,2.6762295081967213,3.1252927400468384,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0.14036430365379998,0.7362637362637363,22.791208791208792,22.054945054945055,13.269324490860653,0.022123043402378452,2016-08-02,-159,1.1206496519721578,0.8491879350348028,1.165893271461717,1.0127610208816706,1.2563805104408354,1.0162412993039445,0.9675174013921114,0.7726218097447797,0.8387470997679815,1.319672131147541
1613,上海,3,2.6762295081967213,3.1252927400468384,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0.18113678975587746,6.557251908396947,21.580152671755727,15.02290076335878,12.728909543423079,0.014327471592514508,2016-06-17,-159,1.3703088532608032,0.24756215924050134,1.391229599112113,1.3974796065591184,1.3451777419308435,1.3703088532608032,1.3703088532608032,0.270522547060167,0.23710178631484635,5.535211267605634
1614,东莞,18,4.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.13031111338486867,8.456090651558073,21.875354107648725,13.419263456090652,16.483764441317284,0.18315203994802493,2015-11-13,-159,0.8192934782608696,1.296195652173913,0.7948369565217392,0.813179347826087,0.8376358695652174,0.813179347826087,0.8376358695652174,1.1616847826086958,1.626358695652174,0.6320754716981132
1615,上海,1,4.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.2920213982039971,6.75792507204611,20.322766570605186,13.564841498559076,11.624610624834478,0.015605708995895307,2015-11-19,-159,1.2956656346749227,0.3552631578947369,1.4210526315789476,1.1075851393188856,1.3931888544891642,1.2573529411764708,1.3792569659442726,0.4562693498452013,0.3343653250773994,3.6470588235294117
1616,上海,18,2.6762295081967213,3.1252927400468384,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.17231003038696052,7.367469879518072,21.512048192771083,14.14457831325301,16.730117449655364,0.10839819657325503,2015-11-19,-159,0.9134963940679481,1.1234955651180512,0.9449962697254636,0.8977464562391905,0.9003714458773168,0.8819965184104327,0.9200588681632639,1.1379330081277457,1.2799054742705875,0.8130841121495327
1617,广州,2,4.0,0.0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.10520858247071321,2.1085714285714285,22.69142857142857,20.582857142857144,13.316003864138688,0.06401409074383865,2015-11-16,-159,1.0716735225279845,0.8037551418959883,1.0525364953399847,0.9951254137759855,1.077270744168115,1.1673586584679831,1.0908105497159841,0.9377143322119864,0.8037551418959883,1.3333333333333335
1618,深圳,14,2.0,9.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.10075606684081333,2.529045643153527,22.556016597510375,20.026970954356848,14.466847997700746,0.3783945043089115,2015-07-07,-159,0.8927384167250457,1.1758018171500604,0.8219725666187921,0.8664457733904384,0.8709643090000446,0.9471736860375486,1.0016089553500513,1.1758018171500604,1.247492658577958,0.7592592592592592
1619,上海,6,3.0,4.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.14190166849740016,9.791788856304985,19.914956011730204,10.12316715542522,15.782542997616938,0.0706237261582514,2015-11-24,-159,0.8456375838926175,1.2638100154878678,0.7527103768714507,0.7805885389778007,0.8874548270521425,0.799173980382034,1.1058337635518842,1.2359318533815178,1.3288590604026844,0.6691176470588236
1620,厦门,2,1.0,0.0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.27473771608481545,9.61433447098976,18.914675767918087,9.300341296928327,13.465872813784662,0.09411000679180587,2015-11-02,-158,1.196765498652291,0.6347708894878706,1.2129380053908356,1.099730458221024,1.1442048517520216,1.3099730458221024,1.0835579514824798,0.6630727762803235,0.6549865229110512,1.8853503184713376
1621,广州,1,3.0,3.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.11872392835080114,10.686980609418283,22.293628808864266,11.606648199445983,17.166028676197485,0.1170091236163447,2015-09-10,-158,1.08266502159161,0.7995064774830352,1.3880320789636027,1.0882171499074644,1.1326341764342998,1.054904380012338,0.8772362739049969,0.7217766810610734,0.8550277606415793,1.3541666666666665
1622,上海,5,2.6762295081967213,3.1252927400468384,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0.11043431938306497,1.348973607038123,22.747800586510262,21.39882697947214,14.006338518314651,0.03441235479629954,2015-11-25,-158,1.0093457943925235,1.0028756290438534,1.0352264557872035,0.9899352983465134,1.0093457943925235,0.9187634795111431,1.0675772825305536,1.0481667864845436,0.9187634795111431,1.006451612903226
1623,常州,12,3.0,20.0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.08865104363371909,0.4720496894409938,22.89648033126294,22.424430641821946,14.333642904228851,0.1470030367759051,2015-07-06,-158,0.918804346045096,1.141477346672868,0.8644951789078215,0.8481221641557793,0.8939666054614972,0.9365364438168066,1.0972702068423543,1.2056103226613677,1.0937173854364104,0.804925606910369
1624,杭州,13,3.0,20.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.09153893413214957,0.3830227743271222,22.92753623188406,22.544513457556935,13.97281959398289,0.1583271332684051,2015-06-28,-158,0.9374772747579798,1.1133619700649882,0.8991200148575391,0.8777849636575297,0.913726848122043,0.9318994542159674,1.0676440032078252,1.1612363581719403,1.0977491129441883,0.842023798157268
1625,无锡,11,2.6762295081967213,3.1252927400468384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.13883767931553653,7.179916317991632,20.94979079497908,13.769874476987448,15.669573950801537,0.017147208196762624,2016-03-07,-158,0.9330527926549349,1.122417750573833,1.0260137719969395,0.9778117827084927,0.881407804131599,0.9296097934200459,0.9020657995409334,1.0466717674062738,1.1809487375669472,0.8312883435582823
1626,杭州,5,3.0,2.0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0.4438246141933437,10.670212765957446,18.877659574468087,8.20744680851064,13.161324350675136,0.041489870014373306,2016-04-16,-158,1.262066783702281,0.4949763004013466,1.326637642403328,1.2209762372561603,1.1564053785551134,1.3665100375893775,1.159839154098702,0.5459172599270332,0.4666712060666574,2.549751943030296
1627,南京,8,3.0,7.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.098266015642745,1.501466275659824,22.651026392961878,21.149560117302055,14.303830779096328,0.22068650930251335,2015-11-25,-158,0.9261760804151797,1.0573843584739968,0.9261760804151797,0.8165205468487946,0.8798672763944207,0.8798672763944207,1.2850693115760619,1.1885926365328139,1.0403464329491299,0.8759124087591241
1628,杭州,9,2.0,3.0,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.25403499400768376,7.538812785388128,19.522831050228312,11.984018264840184,13.371155862215158,0.09236208628187506,2015-08-20,-158,1.015804885433571,0.9790890462010324,1.013265143750405,0.9546118200460065,0.8811801415809292,0.998486788989726,1.0831172573598922,1.05252072466611,1.0219241919723276,1.0374999999999999
1629,苏州,20,3.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.12791690237262152,7.2615384615384615,21.907692307692308,14.646153846153847,16.214839840193722,0.043026900010728904,2015-11-11,-158,0.8545846646699946,1.2574185082880833,0.8553404438114129,0.8414309532948894,0.7969454237597476,0.8218803678494598,0.912183779934644,1.2773469833042217,1.382868875087546,0.6796342339778916
1630,南京,5,3.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0.20452287176873285,10.290055248618785,19.933701657458563,9.643646408839778,15.150320765807267,0.09173326589356726,2015-07-02,-158,1.0488008802513138,0.9117898217907151,0.977695735827496,1.0843534524632228,1.0754653094102455,0.9954720219334504,0.9954720219334504,0.9599194497215415,0.9510313066685643,1.150266053849466
1631,广州,4,2.0,6.0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.18442491029993002,9.319261213720317,21.978891820580476,12.659630606860159,17.276147318015944,0.3908128475982609,2015-08-21,-158,0.9621467103685464,1.0440762337405405,1.0377739627119256,0.9579451963494697,0.9768520094353146,0.8928217290537821,0.9873557944830061,1.0990528871264125,1.041975476731002,0.9215291750503019
1632,武汉,4,2.6762295081967213,3.1252927400468384,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0.11631681021172455,0.7024793388429752,22.834710743801654,22.13223140495868,15.175721243437907,0.0319301037482937,2016-07-02,-158,0.9208494208494208,1.1727799227799227,0.9034749034749034,0.9729729729729729,0.9382239382239382,0.9642857142857143,0.8861003861003861,1.1467181467181466,1.0945945945945945,0.7851851851851852
1633,重庆,6,3.0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0.19439462471585617,10.283333333333333,21.13095238095238,10.847619047619046,15.328197756661096,0.2428017034291055,2015-09-02,-158,0.9299615428908028,1.0520728601774398,0.9353682960471447,0.8867075176400678,0.9083345302654353,1.0272830997049567,1.0002493339232472,1.1570451754571616,1.1029776438937429,0.8839326420167877
1634,苏州,8,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.1055581131628007,0.5661375661375662,22.90740740740741,22.341269841269842,15.755688987072396,0.12367524664236851,2015-10-19,-158,0.9703249052108034,1.0546352183048893,0.9510005436737731,0.902231285023836,0.9362780951173196,0.9789511964360146,1.0363467463111629,1.0363467463111629,1.133885263611037,0.9200573699505337
1635,泰州,12,3.0,2.0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.10024544783830125,7.38785046728972,21.77570093457944,14.38785046728972,15.40958725115544,0.29905097779796364,2016-04-01,-158,0.9024171888988362,1.224709042076992,0.8540734109221128,0.8863025962399284,0.8701880035810206,0.918531781557744,0.9427036705461056,1.1602506714413607,1.2408236347358996,0.7368421052631579
1636,北京,6,3.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.1351660459667569,6.432098765432099,19.962962962962962,13.530864197530864,13.135706740834783,0.14370213002665738,2016-03-03,-157,0.9872368500306681,1.007804284406307,1.0386554359697655,0.9049671125281125,0.9666694156550292,0.9872368500306681,1.0712540481911965,1.048939153157585,0.9872368500306681,0.9795918367346937
1637,上海,5,1.0,3.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.33253098396267466,6.595687331536388,19.754716981132077,13.159029649595688,13.00009446366583,0.038099225856095334,2015-09-29,-157,1.1512123649920567,0.6613347628677773,1.1634593050451638,1.1609178353584342,1.1267184848858427,1.1951171858310254,1.1450888949655034,0.7470633432395262,0.6490878228146703,1.7407407407407407
1638,上海,10,3.0,2.0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0.15056455037923183,10.157534246575343,20.71917808219178,10.561643835616438,16.169969948076893,0.04761537116847963,2016-01-12,-157,0.7977059436913452,1.281021897810219,0.8399374348279458,0.7977059436913452,0.7367049009384776,0.8446298227320125,0.8915537017726799,1.3044838373305527,1.5062565172054223,0.6227106227106227
1639,上海,20,2.0,3.0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0.10605076328447909,8.91529411764706,21.11294117647059,12.197647058823529,14.84428410310664,0.37572951043249286,2015-07-06,-157,0.68,1.42,0.58,0.7,0.64,0.76,1.08,1.58,1.56,0.4788732394366198
1640,上海,8,2.0,1.0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.1096679998083799,10.528358208955224,20.865671641791046,10.337313432835822,16.011089326801688,0.03889311833149057,2015-10-12,-157,0.5911193339500462,1.7317298797409806,0.49953746530989823,0.5827937095282146,0.549491211840888,0.5994449583718778,0.8991674375578168,1.7816836262719704,1.765032377428307,0.34134615384615385
1641,杭州,14,3.0,1.0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.21175834784744516,10.462450592885375,20.395256916996047,9.932806324110672,15.03534614387371,0.0754976631774831,2015-11-25,-157,0.9383499546690843,1.011786038077969,0.9301903898458749,0.8077969174977334,0.8159564823209429,1.0199456029011786,1.1912964641885766,1.2076155938349955,1.0770625566636447,0.9274193548387097
1642,广州,7,3.0,5.0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0.15180917577446612,10.02892561983471,20.99173553719008,10.96280991735537,16.201929739371824,0.1192079996477578,2016-03-04,-157,1.0508154559900522,0.8995226712675576,0.9950410072133294,0.9601272876619846,1.024135773506117,1.099782165867364,1.1725190815993327,0.9775841474376571,0.820472409456605,1.168192297487401
1643,东莞,7,3.0,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0.0861576518718741,1.3925619834710743,22.772727272727273,21.380165289256198,14.968865672714749,0.7334511963231183,2016-03-03,-157,0.8813706701240955,1.217130925409465,0.7554605743920818,0.7974306063027531,0.8603856541687599,0.8289081302357565,1.191791125181915,1.3553164685523855,1.1122058456327872,0.7241379310344829
1644,广州,13,3.0,7.0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0.11092077815024652,7.567237163814181,21.731051344743275,14.163814180929094,15.560465771872746,0.20530903522535326,2015-09-16,-157,0.9405127159690508,1.0856722104316505,0.9721701157047054,0.8882772630804414,0.9030818841317821,0.9178865051831228,1.0856722104316505,1.1111851372683859,1.0955419577992112,0.8662952840941872
